CATEGORY,DISTRICT,LAT,LNG,NAME,POSTCODE,ROAD
Residences,HENVEIRU,4.176537873,73.51725429,GREEN HEAVEN,20015,FINIFENMAA GOALHI
Residences,HENVEIRU,4.176495072,73.5172677,GREEN HEAVEN DHEKUNUBAI,20015,GALADHUN GOALHI
Residences,GALOLHU,4.173038853,73.51339728,GREEN HOUSE,20105,DHON ADHARAADHA HINGUN
Residences,MAAFANNU,4.176834808,73.50793093,GREEN LEAF,20225,KENEREE MAGU
Residences,MAAFANNU,4.175475863,73.50441992,GREEN LIFE,20314,HANDHUVAREE HINGUN
Residences,HENVEIRU,4.173442792,73.51688415,GREEN LIGHT,20020,VAIJEHEY MAGU
Residences,GALOLHU,4.17583165,73.51114154,GREEN LIN,20138,NEELOAFARU HINGUN
Residences,GALOLHU,4.174047364,73.51238608,GREEN LODGE,20119,BANAFSAA MAGU
Residences,HENVEIRU,4.172043716,73.51653278,GREEN MEADOW,20023,LONUZIYAARAIY MAGU
Residences,HENVEIRU,4.173723677,73.51745278,GREEN MOUNTAIN,20008,DHUNBUGAS MAGU
Residences,MAAFANNU,4.176928436,73.50581735,GREEN NIGHT,20273,KULHIDHOSHU MAGU
Residences,MAAFANNU,4.177014038,73.50442797,GREEN PEAK,20311,FULOONIYAA MAGU
Residences,GALOLHU,4.173421392,73.51027787,GREEN PEARL,20147,ANOANAA GOALHI
Residences,MAAFANNU,4.174919444,73.50586832,GREEN SIDE,20275,ASAREE HINGUN
Residences,MAAFANNU,4.172937199,73.50526214,GREEN SILK,20302,ISKANDHARU MAGU
Residences,HENVEIRU,4.175556116,73.51667494,GREEN STAR,20017,VIOLET MAGU
Residences,HENVEIRU,4.175641719,73.5166052,GREEN STAR AAGE,20017,VIOLET MAGU
Residences,MACHCHANGOLHI,4.173854757,73.51009284,GREEN STUFF,20163,RAH DHEBAI MAGU
Residences,GALOLHU,4.17296395,73.51281524,GREEN VILLA,20106,BODURASGEFAANU MAGU
Residences,HENVEIRU,4.171393666,73.51613849,GREEN WEED,20054,BURUZU MAGU
Residences,MACHCHANGOLHI,4.172220272,73.50889653,GREEN WHEEL,20177,BURUZU MAGU
Residences,HENVEIRU,4.173359864,73.51780146,GREEN WORLD,20008,BODUTHAKURUFAANU MAGU
Residences,HENVEIRU,4.175269881,73.51536602,GREEN ZEST,20037,ABADHAH UFAA MAGU
Residences,GALOLHU,4.173375915,73.51220101,GREENLAND,20120,NIYANDHURU GOALHI
Residences,GALOLHU,4.173303687,73.51218492,GREENLAND AAGE,20120,NIYANDHURU GOALHI
Residences,MAAFANNU,4.174569007,73.50319684,GREENWICH,20328,SABUDHELI MAGU
Residences,HENVEIRU,4.17338394,73.51614654,GREY,20045,JANAVAREE MAGU
Residences,MACHCHANGOLHI,4.172784718,73.50645304,GREY SHELLS,20246,ISKANDHARU MAGU
Residences,GALOLHU,4.173876158,73.51367086,GREY VIEW,20089,SHABNAM MAGU
Residences,GALOLHU,4.174036664,73.51371378,GREY VILLA,20089,MUTHEE GOALHI
Residences,MACHCHANGOLHI,4.174376401,73.50699484,GREY WOOL,20243,MAAVEYO GOALHI
Residences,MACHCHANGOLHI,4.17215072,73.50723356,GREY WOOL AAGE,20239,MAAFAIY THAKURUFAANU MAGU
Residences,HENVEIRU,4.175106701,73.51411879,GREYSHIYAA,20087,ABADHAH FEHI MAGU
Residences,GALOLHU,4.173258211,73.51093501,GROWTH,20141,FAASHANAA KILEGE  MAGU
Residences,MACHCHANGOLHI,4.17690436,73.50907892,GUDHANUGE,20192,DHILKUSHAA GOALHI
Residences,GALOLHU,4.17536886,73.51109867,GUL ALAAGE,20138,NEELOAFARU HINGUN
Residences,GALOLHU,4.175277907,73.51107717,GUL ALAAGE AAGE,20138,NEELOAFARU HINGUN
Residences,HENVEIRU,4.176500422,73.5162726,GUL ALAAMAAGE,20031,ROASHANEE MAGU
Residences,MACHCHANGOLHI,4.171722704,73.50802213,GULAABEE HIYAA,20205,AMEENEE MAGU
Residences,MACHCHANGOLHI,4.17243428,73.5062626,GULAABEE VILLA,20248,BURUZU MAGU
Residences,MACHCHANGOLHI,4.173849407,73.50724965,GULAABEEGE,20233,GULAABEE MAGU
Residences,HENVEIRU,4.176626151,73.51758152,GULAABU,20013,FILIGAS MAGU
Residences,MAAFANNU,4.174173093,73.50428849,GULBAHAARUGE,20316,HANDHUVAREE HINGUN
Residences,MACHCHANGOLHI,4.174504805,73.50754479,GULBAKAA VILLA,20242,KAAMINEE MAGU
Residences,MACHCHANGOLHI,4.174483404,73.5075286,GULBAKAAGE,20242,KAAMINEE MAGU
Residences,MAAFANNU,4.175203004,73.50602388,GULCOAZUGE,20264,JAMBU MAGU
Residences,HENVEIRU,4.175885152,73.51578981,GULDHAMGE,20033,VIOLET MAGU
Residences,MAAFANNU,4.176163361,73.50514948,GULDHASTHAA,20290,MUNIYAA MAGU
Residences,MAAFANNU,4.176195462,73.5050422,GULDHASTHAA AAGE,20290,MUNIYAA MAGU
Residences,GALOLHU,4.175828975,73.51266772,GULDHASTHAAGE,20099,HUSNUHEENA MAGU
Residences,MAAFANNU,4.177479503,73.50574493,GULEYNOORANGE,20284,SHAARIU VARUDHEE
Residences,MAAFANNU,4.17676258,73.50600506,GULEYNOORANMAAGE,20261,IRAAKU MAGU
Residences,MAAFANNU,4.177032764,73.5065791,GULEYSEEMGE,20255,ORCHID MAGU
Residences,MAAFANNU,4.177487528,73.50938201,GULFAAM KURI,20191,KENEREE MAGU
Residences,MAAFANNU,4.177923566,73.50982726,GULFAAMU,20191,FAREEDHEE MAGU
Residences,MAAFANNU,4.177583831,73.50947589,GULFAAMU HIYAA,20191,KENEREE MAGU
Residences,MAAFANNU,4.17787809,73.5093686,GULFAAMUGE,20191,FAREEDHEE MAGU
Residences,MAAFANNU,4.177819238,73.5090816,GULHAZAARUGE,20191,FAREEDHEE MAGU
Residences,HENVEIRU,4.173844057,73.51558864,GULHAZAARUMAAGE,20044,MUSHTHAREE MAGU
Residences,MAAFANNU,4.179761345,73.50981921,GULHEE EASAA KALEYFAANU ALI MANIKGE NO 1,20184,MOHAMED ISMAIL DIDI GOALHI
Retail Outlets and Supermarkets,HENVEIRU,4.178407756,73.51021618,GULHEE STORE,20156,CHAANDHANEE MAGU
Residences,MACHCHANGOLHI,4.172763318,73.50609899,GULHEEGE,20247,ISKANDHARU MAGU
Residences,MAAFANNU,4.178450557,73.5078907,GULISTHAANUGE,20223,FIYAATHOSHI MAGU
Residences,HENVEIRU,4.175866426,73.51584077,GULKANDHU,20033,VIOLET MAGU
Residences,MAAFANNU,4.174050039,73.50538015,GULROOGE,20276,NASEEMEE HINGUN
Residences,MAAFANNU,4.175109376,73.50643694,GULSAMEEMAAGE,20265,ASAREE HINGUN
Residences,MAAFANNU,4.176227563,73.50534797,GULSANPAAGE,20289,SHAARIU VARUDHEE
Residences,MAAFANNU,4.178257952,73.50671589,GULSHAN,20254,LAINOOFARU MAGU
Residences,MACHCHANGOLHI,4.17269644,73.50676149,GULSHAN KINARA,20238,ISKANDHARU MAGU
Residences,GALOLHU,4.173445467,73.5104388,GULSHAN VILLA,20146,ANOANAA GOALHI
Residences,MAAFANNU,4.174020613,73.50473911,GULSHANEEGE,20305,DHAKADHAA MAGU
Residences,MACHCHANGOLHI,4.175299307,73.50807309,GULZAARU,20230,MAJEEDHEE MAGU
Residences,MAAFANNU,4.173121781,73.50274086,GULZAARU IRAM,20341,SHAHEEDH ALI HINGUN
Residences,MAAFANNU,4.176144635,73.50520045,GULZAARU VAADHEE,20290,MUNIYAA MAGU
Residences,MACHCHANGOLHI,4.173889533,73.50915134,GUMREE,20174,NIKAGAS MAGU
Residences,MACHCHANGOLHI,4.174092841,73.50913525,GUMREE VILLA,20174,GUMREE GOALHI
Residences,MACHCHANGOLHI,4.173975136,73.50904137,GUMREEGE,20174,GUMREE GOALHI
Residences,MACHCHANGOLHI,4.174151693,73.50901186,GUMREEHIYA,20174,GUMREE GOALHI
Residences,HENVEIRU,4.175483888,73.51373255,GURAATHUNGE,20086,KARANKAA MAGU
Residences,GALOLHU,4.172121294,73.512429,GURAHA,20110,BURUZU MAGU
Residences,GALOLHU,4.173536421,73.51115222,GURAHAAGE,20132,FAASHANAA KILEGE  MAGU
Residences,MAAFANNU,4.17552134,73.50695193,GURAHALI,20263,MAJEEDHEE MAGU
Residences,MACHCHANGOLHI,4.172723191,73.50647181,GURAIDHOOGE,20247,ISKANDHARU MAGU
Residences,MACHCHANGOLHI,4.176265014,73.50872219,GURUNFUL,20194,DHIDHI GOALHI
Residences,HENVEIRU,4.17283822,73.51556182,GURUS,20156,CHAANDHANEE MAGU
Residences,HENVEIRU,4.17596808,73.51589978,GURUVA,20033,DHUNBURI MAGU
Retail Outlets and Supermarkets,MAAFANNU,4.179734595,73.5082073,HA ATOLL FIHAARA,20215,BODUTHAKURUFAANU MAGU
Retail Outlets and Supermarkets,MAAFANNU,4.179713194,73.50815892,HAA DHAALU ATOLL FIHAARA,20215,BODUTHAKURUFAANU MAGU
Residences,MAAFANNU,4.175617643,73.50598365,HAA VILLA,20263,MAJEEDHEE MAGU
Residences,MAAFANNU,4.174847217,73.50508779,HAABIN,20292,YAAGOOTHU GOALHI
Residences,MAAFANNU,4.174777664,73.50315928,HAADHOO,20327,SHAHEEDH ALI HINGUN
Residences,MAAFANNU,4.175754073,73.50496978,HAAFUS,20290,MAJEEDHEE MAGU
Residences,MAAFANNU,4.176949836,73.50419462,HAAFUS VILLA,20312,FULOONIYAA MAGU
Residences,MAAFANNU,4.176896335,73.50278114,HAAGIREEGE,20335,KANBA AISA RANI HINGUN
Residences,HENVEIRU,4.17660475,73.5151729,HAAGOASHI,20059,SOSUN MAGU
Residences,MACHCHANGOLHI,4.174280097,73.5084942,HAAIDH,20199,DHEVINA MAGU
Residences,HENVEIRU,4.172255049,73.51583272,HAAIL,20051,JANAVAREE HINGUN
Residences,HENVEIRU,4.175853051,73.5168761,HAAJARAAGE,20016,GULISTHAANU GOALHI
Residences,HENVEIRU,4.176577999,73.51373523,HAAJEE EDHURUGE,20084,HITHAFFINIVAA MAGU
Residences,GALOLHU,4.174456653,73.51094306,HAALAM,20140,RANVILAA GOALHI
Residences,HENVEIRU,4.172008939,73.51607949,HAALHALAMAAGE,20052,LONUZIYAARAIY MAGU
Residences,HENVEIRU,4.174844542,73.51352334,HAALI,20086,MAJEEDHEE MAGU
Residences,MAAFANNU,4.176107184,73.50482225,HAAMEEMUGE,20290,NEDHUN GOALHI
Residences,GALOLHU,4.17201964,73.51371109,HAAUFAA,20092,BURUZU MAGU
Residences,HENVEIRU,4.173635399,73.51395249,HABARUGE,20072,NIROLHU MAGU
Residences,MAAFANNU,4.17582095,73.50744009,HABARUMAAGE,20258,CHAMPAA MAGU
Residences,GALOLHU,4.175705921,73.5112461,HADHDHUNMATHEEGE,20131,NEELOAFARU HINGUN
Residences,GALOLHU,4.175550766,73.51119518,HADHDHUNMATHEEGE AAGE,20131,NEELOAFARU HINGUN
Residences,GALOLHU,4.175636369,73.51121932,HAHDHUNMATHEEGE DHEKUNU,20131,NEELOAFARU HINGUN
Residences,HENVEIRU,4.176460296,73.51635844,HAHIFA,20031,ROASHANEE MAGU
Residences,HENVEIRU,4.174143667,73.51738572,HAIFA,20019,BODUFUNGANDU MAGU
Residences,MAAFANNU,4.174456653,73.50517631,HAIKAL,20293,MIRIYAAS MAGU
Residences,MAAFANNU,4.175949354,73.50477929,HAIMAA,20290,NEDHUN GOALHI
Residences,MAAFANNU,4.177198619,73.50768954,HAINAA,20256,BENTHEYO GOALHI
Residences,MACHCHANGOLHI,4.173908259,73.50960736,HAIVAKARUGE,20164,DHANBURUH MAGU
Residences,MAAFANNU,4.176091133,73.50372791,HAIY HURAA,20325,MUNIYAA MAGU
Residences,GALOLHU,4.17138029,73.51342678,HAIYTHARI,20093,DHON ADHARAADHA HINGUN
Residences,MACHCHANGOLHI,4.176339917,73.5087195,HAIZARAAN,20194,DHIDHI GOALHI
Residences,GALOLHU,4.175053199,73.51278573,HAKAGELI,20100,HANDHUVARUDHEY HINGUN
Residences,HENVEIRU,4.171746779,73.51428241,HAKI,20075,BURUZU MAGU
Residences,MAAFANNU,4.174956896,73.5044387,HALAVELI,20297,HANDHUVAREE HINGUN
Residences,HENVEIRU,4.175965404,73.51596683,HALAVELIGASDHOSHUGE,20032,DHUNBURI MAGU
Residences,MACHCHANGOLHI,4.173177958,73.50711023,HALAVELIGE,20236,EMBOO GOALHI
Residences,HENVEIRU,4.17613126,73.517088,HALAVELIMAAGE,20016,ROASHANEE MAGU
Residences,GALOLHU,4.172824845,73.5128662,HALF SEA,20105,HUVAFENEE GOALHI
Residences,MACHCHANGOLHI,4.173437442,73.50659519,HALI,20245,SAIMAA GOALHI
Residences,HENVEIRU,4.173234135,73.51686537,HAMA ROALHI,20021,BUREVI MAGU
Residences,HENVEIRU,4.177121042,73.51436019,HAMATHI,20079,GULEYNOORAN MAGU
Residences,MAAFANNU,4.175213704,73.50638866,HAMDHARUDHEEGE,20264,ASAREE HINGUN
Residences,MACHCHANGOLHI,4.17378788,73.50834668,HAMEEDHEE,20201,KURIKEELA MAGU
Residences,MAAFANNU,4.179287857,73.51024836,HAMEEDHEE BUILDING,20182,IBARAHIM HASSAN DIDI MAGU
Residences,HENVEIRU,4.173822656,73.51605803,HAMEEDHEE MANZIL,20043,JANAVAREE MAGU
Retail Outlets and Supermarkets,MAAFANNU,4.180036878,73.50939006,HAMEEDHEE STORE NO 1,20185,MOOSA IBRAHIM DIDI GOALHI
Retail Outlets and Supermarkets,MAAFANNU,4.179986052,73.50938201,HAMEEDHEE STORE NO 2,20185,MOOSA IBRAHIM DIDI GOALHI
Retail Outlets and Supermarkets,MAAFANNU,4.179924525,73.50937665,HAMEEDHEE STORE NO 3,20185,MOOSA IBRAHIM DIDI GOALHI
Residences,HENVEIRU,4.172576061,73.51567447,HANAFAS VELI,20051,KINBIGAS MAGU
Residences,HENVEIRU,4.17256536,73.51572007,HANAFASGE,20051,KINBIGAS MAGU
Residences,HENVEIRU,4.176701053,73.51518899,HANDHAAN,20059,SOSUN MAGU
Residences,MAAFANNU,4.176856208,73.50411415,HANDHAANUGE,20312,FULOONIYAA MAGU
Residences,HENVEIRU,4.175609618,73.51685733,HANDHU,20017,VIOLET HINGUN
Residences,MAAFANNU,4.174574357,73.50462382,HANDHUBALAAGE,20297,UNIGAS MAGU
Residences,GALOLHU,4.172626887,73.51013839,HANDHUVAREE ASSEYRI,20151,LONUZIYAARAIY MAGU
Residences,GALOLHU,4.172634913,73.51006329,HANDHUVAREE ASSEYRI AAGE,20151,LONUZIYAARAIY MAGU
Residences,GALOLHU,4.172594786,73.51039857,HANDHUVAREE GULSHAN,20143,LONUZIYAARAIY MAGU
Residences,MACHCHANGOLHI,4.17365145,73.50776196,HANDHUVAREE MANZIL,20232,DHILBAHAARU MAGU
Residences,MAAFANNU,4.173448143,73.50485708,HANDHUVAREE NAAZ,20301,GULHAZAARU GOALHI
Residences,GALOLHU,4.172340652,73.51033146,HANDHUVAREE REY,20143,SITHTHIMAAVAA HINGUN
Residences,GALOLHU,4.172474407,73.51034756,HANDHUVAREE ROASHAN,20143,SITHTHIMAAVAA HINGUN
Residences,MAAFANNU,4.17449143,73.50529969,HANDHUVAREE VAADHEE,20293,MIRIYAAS MAGU
Residences,MACHCHANGOLHI,4.17583165,73.50925599,HANDHUVAREE VILLA,20194,CHAANDHANEE MAGU
Residences,MAAFANNU,4.177787137,73.50873828,HANDHUVAREEGE,20213,FAREEDHEE MAGU
Residences,MAAFANNU,4.178116172,73.50857735,HANDHUVAREEGE NO 1,20213,FAREEDHEE MAGU
Residences,MAAFANNU,4.178116172,73.50857735,HANDHUVAREEGE NO 3,20213,FAREEDHEE MAGU
Residences,MAAFANNU,4.178116172,73.50857735,HANDHUVAREEGE NO 4,20213,FAREEDHEE MAGU
Residences,MAAFANNU,4.178116172,73.50857735,HANDHUVAREEGE NO 5,20213,FAREEDHEE MAGU
Residences,MAAFANNU,4.178116172,73.50857735,HANDHUVAREEGE NO 6,20213,FAREEDHEE MAGU
Residences,MAAFANNU,4.178116172,73.50857735,HANDHUVAREEGE NO 8,20213,FAREEDHEE MAGU
Residences,HENVEIRU,4.171265261,73.51581931,HANDHUVARU,20054,BURUZU MAGU
Residences,HENVEIRU,4.17394571,73.51572007,HANDHUVARUDHEYGE,20043,MUSHTHAREE MAGU
Residences,MAAFANNU,4.177318998,73.50765194,HANDHUVARUGASDHOSHUGE,20224,BENTHEYO GOALHI
Residences,GALOLHU,4.174914094,73.51292521,HANDHUVARUGE,20100,MAJEEDHEE MAGU
Residences,HENVEIRU,4.172594786,73.51510048,HANGNAAMEEDHOOGE,20063,KINBIGAS MAGU
Residences,HENVEIRU,4.173477569,73.51780951,HANI DHOADHI,20008,BODUTHAKURUFAANU MAGU
Residences,MACHCHANGOLHI,4.173632724,73.50706726,HANI KANDU,20233,BADIFASGANDUDHOSHU MAGU
Residences,HENVEIRU,4.171679902,73.51403296,HANI THILA,20075,BURUZU MAGU
Residences,MAAFANNU,4.173991187,73.50248873,HANI VILU,20340,KANBA AISA RANI HINGUN
Residences,GALOLHU,4.172343327,73.5128957,HANIFAA,20109,LONUZIYAARAIY MAGU
Residences,MAAFANNU,4.176425519,73.50675881,HANIFARU,20257,FAREEDHEE MAGU
Residences,GALOLHU,4.172022315,73.5127911,HANIMAADHOO AAGE,20109,KOIMALAA HINGUN
Residences,MACHCHANGOLHI,4.172971975,73.50708336,HANIMAADHOOGE,20235,EMBOO GOALHI
Residences,MAAFANNU,4.17492747,73.50592196,HANUTHALHAAGE,20275,ASAREE HINGUN
Residences,MAAFANNU,4.176845508,73.50455676,HAPPINESS,20312,HANDHUVAREE HINGUN
Residences,MACHCHANGOLHI,4.17308968,73.50848615,HAPPY,20175,CHAANDHANEE MAGU
Residences,MAAFANNU,4.173886858,73.50594069,HAPPY  SUN,20266,JAMBU MAGU
Residences,MAAFANNU,4.174820466,73.50276768,HAPPY BEACH,20338,SABUDHELI MAGU
Residences,MAAFANNU,4.175173578,73.5063377,HAPPY CORNER,20265,ASAREE HINGUN
Residences,MACHCHANGOLHI,4.17311108,73.50839227,HAPPY COTTAGE,20175,CHAANDHANEE MAGU
Residences,MAAFANNU,4.174028638,73.50318879,HAPPY DAWN,20328,BLUEKIYA  MAGU
Residences,MAAFANNU,4.175992155,73.50680977,HAPPY FUTURE,20257,FANDIYAARU MAGU
Residences,MACHCHANGOLHI,4.173777179,73.50781828,HAPPY GARDEN,20232,DHILBAHAARU MAGU
Residences,GALOLHU,4.172661664,73.51223856,HAPPY HOUSE,20108,RUHKENDIYA HINGUN
Residences,MAAFANNU,4.176061708,73.5070834,HAPPY LIFE,20257,ASURUMAA GOALHI
Residences,MAAFANNU,4.173889533,73.50502074,HAPPY LUCK,20301,NASEEMEE HINGUN
Residences,HENVEIRU,4.173485594,73.51575762,HAPPY NIGHT,20046,VAIJEHEY MAGU
Residences,MAAFANNU,4.176693028,73.50425899,HAPPY NIGHT IRUMATHEE BAI,20312,FULOONIYAA MAGU
Residences,GALOLHU,4.175334083,73.5124746,HAPPY SIDE,20118,HUSNUHEENA MAGU
Residences,HENVEIRU,4.175692545,73.51632357,HAPPY VILLA,20032,VIOLET MAGU
Residences,HENVEIRU,4.173488269,73.51570398,HAPY NIGHT IRUMATHEE BAI,20046,VAIJEHEY MAGU
Residences,MAAFANNU,4.174951545,73.5031191,HARD ROCK,20338,SHAHEEDH ALI HINGUN
Residences,MAAFANNU,4.175310007,73.50622769,HARI,20264,ASAREE HINGUN
Residences,GALOLHU,4.173472218,73.51106375,HARINMA,20141,FAASHANAA KILEGE  MAGU
Residences,MAAFANNU,4.175783498,73.50496714,HARISA,20290,MAJEEDHEE MAGU
Residences,MAAFANNU,4.177115692,73.50818579,HARIYAANAA,20225,NARUGIS GOALHI
Residences,MAAFANNU,4.178637813,73.50708072,HARUMALUGE,20222,ITHAA GOALHI
Residences,GALOLHU,4.17112348,73.51280987,HASANKAARIGE,20350,AMEENEE MAGU
Residences,MACHCHANGOLHI,4.17350432,73.50954031,HASLATH,20164,DHANBURUH MAGU
Residences,MAAFANNU,4.173975136,73.50371987,HASNAA MANZIL,20316,BLUEKIYA  MAGU
Residences,MACHCHANGOLHI,4.17190461,73.50848079,HASSA,20178,NIKAGAS HINGUN
Residences,MAAFANNU,4.174523531,73.50314051,HASTHEE,20328,SHAHEEDH ALI HINGUN
Residences,MACHCHANGOLHI,4.174972946,73.5085237,HATHAA,20198,KUDHEENAA GOALHI
Residences,HENVEIRU,4.171029852,73.51438701,HATHEYLI,20076,AMEENEE MAGU
Residences,MACHCHANGOLHI,4.176069733,73.50756079,HATHI,20229,CHAMPAA MAGU
Residences,GALOLHU,4.172378103,73.51253092,HATHIFUSHI,20110,LONUZIYAARAIY MAGU
Residences,HENVEIRU,4.177755036,73.51202935,HATHIHAA,20127,MEDHUZIYAARAIY MAGU
Residences,MAAFANNU,4.174750914,73.50457022,HATHIKANDU,20297,UNIGAS MAGU
Residences,MAAFANNU,4.174617159,73.50358576,HATHIKOLHU,20327,SABUDHELI MAGU
Residences,MACHCHANGOLHI,4.173993862,73.50907624,HATHVAA,20174,NIKAGAS MAGU
Residences,MAAFANNU,4.178929396,73.50602925,HATS BUILDING,20252,BODUTHAKURUFAANU MAGU
Residences,MAAFANNU,4.173418717,73.50250214,HAUTHAA,20341,MURANGA MAGU
Residences,MAAFANNU,4.173819981,73.50424826,HAVAA,20317,HANDHUVAREE HINGUN
Residences,HENVEIRU,4.172950574,73.51411879,HAVAASAA,20073,KASHIMAA HINGUN
Residences,MACHCHANGOLHI,4.173333113,73.50762784,HAVANA,20232,DHILBAHAARU MAGU
Residences,MAAFANNU,4.175911903,73.50615258,HAVATHI,20263,FAREEDHEE MAGU
Residences,MAAFANNU,4.178228526,73.5049966,HAVEEREE FANNU,20280,HAVEEREE HINGUN
Residences,MAAFANNU,4.173351839,73.5031566,HAVEEREE FINI,20330,MURANGA MAGU
Residences,HENVEIRU,4.176976587,73.51713359,HAVEEREE GULSHAN,20014,MEHELI GOALHI
Residences,MAAFANNU,4.179039074,73.50719333,HAVEEREE HINGUN NO 1 (DHAGADUGUDHAN),20219,HAVEEREE HINGUN
Residences,MAAFANNU,4.17906315,73.50744545,HAVEEREE HINGUN NO 11/1,20218,HAVEEREE HINGUN
Residences,MAAFANNU,4.179357409,73.50805968,HAVEEREE HINGUN NO 2 (DHAGADUGUDHAN),20215,HAVEEREE HINGUN
Retail Outlets and Supermarkets,MAAFANNU,4.179691793,73.50897968,HAVEEREE HINGUN NO 5 FIHAARA,20206,HAVEEREE HINGUN
Residences,MAAFANNU,4.173359864,73.50304931,HAVEEREE MANZIL,20330,MURANGA MAGU
Residences,MAAFANNU,4.178758191,73.5071075,HAVEEREE NAAZ,20221,HAVEEREE GOALHI
Residences,MAAFANNU,4.178645838,73.50713695,HAVEEREE NAAZ DHEKUNUBAI,20221,HAVEEREE GOALHI
Residences,MAAFANNU,4.178102797,73.50511193,HAVEEREE NIGHT,20285,CHANBEYLEE MAGU
Residences,MAAFANNU,4.173354514,73.50310296,HAVEEREE UFAA,20330,MURANGA MAGU
Residences,MAAFANNU,4.178779592,73.50715846,HAVEEREEGE,20221,HAVEEREE GOALHI
Residences,HENVEIRU,4.175328733,73.51649255,HAVEHI,20034,ASRAFEE MAGU
Residences,GALOLHU,4.174084815,73.51021077,HAVEN,20145,RAH DHEBAI MAGU
Residences,MACHCHANGOLHI,4.172102568,73.50928277,HAVEYLI,20170,BURUZU MAGU
Residences,HENVEIRU,4.175216379,73.51589978,HAVI,20036,ABADHAH UFAA MAGU
Residences,HENVEIRU,4.171856458,73.51425022,HAVIHTHA,20075,BURUZU MAGU
Residences,MAAFANNU,4.174756264,73.5065335,HAWAII,20260,ABLAGHEE GOALHI
Residences,MAAFANNU,4.177781787,73.50922376,HAZAAREE VILLA,20191,FAREEDHEE MAGU
Residences,GALOLHU,4.17675188,73.51108517,HAZAARU AABAADHU,20130,RAH DHEBAI MAGU
Residences,MAAFANNU,4.177859365,73.50923985,HAZAARUMAAGE,20191,FAREEDHEE MAGU
Residences,HENVEIRU,4.1773725,73.51564229,HAZEL,20030,ROASHANEE GOALHI
Residences,HENVEIRU,4.177166518,73.51480275,HAZEL CREST,20067,SOSUN MAGU
Residences,GALOLHU,4.173319738,73.51004715,HAZEL HOUSE,20147,RAH DHEBAI MAGU
Residences,HENVEIRU,4.17229785,73.5140866,HAZELIN,20074,LONUZIYAARAIY MAGU
Residences,GALOLHU,4.171131505,73.51344287,HAZVIEW,20093,AMEENEE MAGU
Residences,GALOLHU,4.172527909,73.51111472,HEART,20134,LONUZIYAARAIY MAGU
Residences,MAAFANNU,4.17804662,73.50782096,HEENA,20223,ORCHID MAGU
Residences,GALOLHU,4.171936711,73.51161629,HEENAA HIYAA,20123,BURUZU MAGU
Residences,MAAFANNU,4.172669689,73.50400686,HEENAA VILLA,20319,BURUZU MAGU
Residences,MAAFANNU,4.17465996,73.50689574,HEENAADIGE,20260,MAAVEYO MAGU
Residences,HENVEIRU,4.174031313,73.51458818,HEENAAGASDHOSHUGE,20071,SOSUN MAGU
Residences,HENVEIRU,4.173729028,73.51503074,HEENAAGE,20060,KAASINJEE MAGU
Residences,MAAFANNU,4.177211995,73.50397209,HEENAAMAAGALA,20323,IZZUDHEEN MAGU
Residences,HENVEIRU,4.174809766,73.51385593,HEENAAMAAGE,20087,MAJEEDHEE MAGU
Residences,MAAFANNU,4.172664339,73.50405782,HEENAAVILLE,20319,BURUZU MAGU
Residences,MAAFANNU,4.176866909,73.50332022,HEENFARU,20335,SHAHEEDH ALI HINGUN
Residences,MACHCHANGOLHI,4.173547121,73.50766276,HEERAA HANDHUVARU,20233,DHILBAHAARU MAGU
Residences,MACHCHANGOLHI,4.173670176,73.50771909,HEERAAGE,20233,DHILBAHAARU MAGU
Residences,MACHCHANGOLHI,4.172977325,73.50802749,HELEBELIGASDHOSHUGE,20202,BAAMIYA GOALHI
Residences,MACHCHANGOLHI,4.176240938,73.51055413,HELEENAA,20159,RAH DHEBAI MAGU
Residences,MAAFANNU,4.174914094,73.5068661,HELENBELIGE,20259,ASAREE HINGUN
Residences,GALOLHU,4.176858883,73.51124883,HELENGELI,20130,LILY MAGU
Residences,GALOLHU,4.176620801,73.51105839,HELENGELI AAGE,20130,RAH DHEBAI MAGU
Residences,GALOLHU,4.176832133,73.51110131,HELENGELI ANNEX,20130,RAH DHEBAI MAGU
Residences,HENVEIRU,4.175366185,73.51559669,HELIUM,20037,ABADHAH UFAA MAGU
Residences,HENVEIRU,4.175540065,73.51540357,HEMAVATHI,20037,DHONHURAA GOALHI
Residences,GALOLHU,4.175045174,73.51048172,HEMLOCK,20139,MAJEEDHEE MAGU
Residences,HENVEIRU,4.176339917,73.51415366,HEN BANE,20083,VIOLET GOALHI
Residences,HENVEIRU,4.176366668,73.5141027,HEN BANE HULHANGU BAI,20083,VIOLET GOALHI
Residences,MACHCHANGOLHI,4.173844057,73.50919157,HENBOODHOOGE,20164,NIKAGAS MAGU
Government Offices,HENVEIRU,4.171955437,73.51464182,HENVEIRU AVASHU OFFICE,20064,IRUDHEYMAA HINGUN
Residences,HENVEIRU,4.176885634,73.51493418,HENVEIRU FEHI,20067,GULEYNOORAN MAGU
Residences,HENVEIRU,4.175013073,73.51600975,HENVEIRU VILLA,20039,GULFAAMU HINGUN
Residences,HENVEIRU,4.177417976,73.51442724,HENVEIRUGE,20079,MEDHUZIYAARAIY MAGU
Residences,MAAFANNU,4.177581156,73.50837082,HERAFAA,20224,FAREEDHEE MAGU
